Title,Link,Date,Views,File_name,Label
ปปช.เปิดกรุนายกฯรวย 603 ล้าน เฉลิม 170 ล้าน - สุเทพมีหนี้ 323 ล้าน,https://www.sanook.com/news/1432613/,4 ก.พ. 57,"59,467",การเมือง_1402.txt,การเมือง
โควตารัฐมนตรีลงตัวแล้ว! ประชาธิปัตย์ - ภูมิใจไทย จัดไปพรรคละ 6 เก้าอี้,https://www.sanook.com/news/7782374/,26 พ.ค. 62,"59,449",การเมือง_1403.txt,การเมือง
มหกรรมลากไส้สีกากี! ความฉาวโฉ่ที่ชาวบ้าน อยากเห็นความเปลี่ยนแปลง,https://www.sanook.com/news/1707881/,30 พ.ย. 57,"59,447",การเมือง_1404.txt,การเมือง
ประมวลภาพจับ แกนนำแดง ที่ SC Park,https://www.sanook.com/news/922320/,16 เม.ย. 53,"59,424",การเมือง_1405.txt,การเมือง
แชร์ว่อนเน็ตแกนนำนปช.ดีใจเหตุยิงกปปส.ตราด,https://www.sanook.com/news/1488291/,23 ก.พ. 57,"59,407",การเมือง_1406.txt,การเมือง
จวกยับ!! ธันวา - แซมมี่ ติดภาพคู่จิ้น 18+ เกินงาม เกินพอดี,https://www.sanook.com/news/2065306/,12 ก.ย. 59,"59,384",การเมือง_1407.txt,การเมือง
ไทกร แฉเหตุผลเสื้อแดงเลิกชุมนุม เผยกลัวแม้วหักหลัง ชี้คิดว่าเป็นนักต่อสู้ที่แท้ก็แค่พ่อค้า,https://www.sanook.com/news/1556342/,18 เม.ย. 57,"59,379",การเมือง_1408.txt,การเมือง
เกาะติดสถานการณ์ชายแดนไทย-กัมพูชา,https://www.sanook.com/news/999939/,5 ก.พ. 54,"59,312",การเมือง_1409.txt,การเมือง
ไมเคิล ยอน โพสต์ข้อเท็จจริงเหตุปะทะที่หลักสี่ เผยทหารปกป้องผู้ชุมนุม ชี้เสื้อแดงยิงก่อน,https://www.sanook.com/news/1432682/,4 ก.พ. 57,"59,298",การเมือง_1410.txt,การเมือง
"""ปู-ฝ่ายมั่นคง"" เผ่นหนี ""กปปส."" บุกเมืองทอง-สนง.ปลัดกลาโหม ที่ตั้งศรส.",https://www.sanook.com/news/1429783/,22 ม.ค. 57,"59,298",การเมือง_1411.txt,การเมือง
"แชร์ว่อน! วลีเด็ดลั่นกลางสภา ""ตุ๊ด-ขี้กลากกินหัว""",https://www.sanook.com/news/1207083/,5 ก.ย. 56,"59,282",การเมือง_1412.txt,การเมือง
"ศบค.เล็งถก ""ล็อกดาวน์"" พื้นที่โควิดระบาดหนัก หลังยอดติดเชื้อพุ่งทะลุเกินหลักพันคนต่อวัน",https://www.sanook.com/news/8365558/,14 เม.ย. 64,"59,268",การเมือง_1413.txt,การเมือง
สุรพงษ์ เตรียมคืนพาสสปอร์ตให้ ทักษิณ ของขวัญปีใหม่,https://www.sanook.com/news/1076569/,2 ธ.ค. 54,"59,246",การเมือง_1414.txt,การเมือง
เสื้อแดงรวมตัวแน่นแยกราชประสงค์,https://www.sanook.com/news/1003038/,19 ก.พ. 54,"59,240",การเมือง_1415.txt,การเมือง
"""โหรดัง"" ทำนายปลายปีเกิดเหตุแรง ชี้ประยุทธ์ดวงแข็ง-ทหารคุม 2 ปีครึ่ง",https://www.sanook.com/news/1608321/,8 มิ.ย. 57,"59,210",การเมือง_1416.txt,การเมือง
ด่วน! รุ้ง ปนัสยา ติดโควิด-19 พร้อมเผยไทม์ไลน์อย่างละเอียด คาดติดจากเรือนจำ,https://www.sanook.com/news/8380110/,12 พ.ค. 64,"59,139",การเมือง_1417.txt,การเมือง
คสช.เรียก 21 คนรายงานตัวเพิ่ม จักรภพ-ตั้ง อาชีวะ-โรส ฉัตรวดี,https://www.sanook.com/news/1606065/,4 มิ.ย. 57,"59,137",การเมือง_1418.txt,การเมือง
"สมจิตต์ "" บอกเจ๊าคนละดอกไม่แจ้งจับ ""เฉลิม"" ปมวิวาทะ ""ฝักใฝ่ ปชป. - ขี้ข้าทักษิณ""",https://www.sanook.com/news/1154034/,17 พ.ย. 55,"59,121",การเมือง_1419.txt,การเมือง
นาตาลี ซึ้งน้ำใจชาวต่างชาติ ช่วยทำอาหารกลางสนามหลวง,https://www.sanook.com/news/2087754/,21 ต.ค. 59,"59,109",การเมือง_1420.txt,การเมือง
อึ้ง! วรงค์ แฉ ข้าวเน่าคาโกดังโครงการรับจำนำข้าว,https://www.sanook.com/news/1481026/,20 ก.พ. 57,"59,078",การเมือง_1421.txt,การเมือง
กนก เดือด!อยากเอานกหวีดยัดปาก เจ๊สด ด่าม็อบเป็นอันธพาลครองเมือง,https://www.sanook.com/news/1394994/,14 ม.ค. 57,"59,028",การเมือง_1422.txt,การเมือง
พ.ร.บ.นิรโทษกรรม มาจากไหนใครเป็นคนเริ่ม,https://www.sanook.com/news/1298423/,1 พ.ย. 56,"59,024",การเมือง_1423.txt,การเมือง
"รู้จักตัวตน อิสระ ว่องกุศลกิจ สนช. 5,200 ล้าน",https://www.sanook.com/news/1677081/,3 ต.ค. 57,"59,023",การเมือง_1424.txt,การเมือง
งามหน้า! สื่อนอกแห่ตีข่าว รูปดาวโป๊โผล่กลางสภาไทย,https://www.sanook.com/news/1112807/,19 เม.ย. 55,"58,967",การเมือง_1425.txt,การเมือง
สุภิญญา กลางณรงค์ กสทช. ทวิตกรณีแบนเหนือเมฆ 2,https://www.sanook.com/news/1162558/,5 ม.ค. 56,"58,942",การเมือง_1426.txt,การเมือง
หัวร้อนอีก! สิระ ปะทะคารมนายกเทศมนตรีกะรน ปมโครงการก่อสร้างอาคารที่ภูเก็ต (มีคลิป),https://www.sanook.com/news/7870118/,19 ส.ค. 62,"58,930",การเมือง_1427.txt,การเมือง
เรืองไกร ตรวจสอบ เงินเดือนรัฐบุรุษ ตรวจสอบใคร?,https://www.sanook.com/news/1580488/,28 เม.ย. 57,"58,894",การเมือง_1428.txt,การเมือง
"หมัดต่อหมัด! ปารีณา ไกรคุปต์ ปะทะ ช่อ พรรณิการ์ ปมดราม่า ""Eช่อ""",https://www.sanook.com/news/7785942/,29 พ.ค. 62,"58,845",การเมือง_1429.txt,การเมือง
ด่วน! ศาลตัดสินจำคุก เทพเทือก 5 ปี-พุทธิพงษ์ 7 ปี-ณัฏฐพล 6 ปี 16 เดือน คดีกบฏ กปปส.,https://www.sanook.com/news/8351778/,24 ก.พ. 64,"58,697",การเมือง_1430.txt,การเมือง
ผู้ว่าฯ สงขลา เผยแล้ว เนื้อหมู 2 แสนกิโลกรัมในห้องเย็น ที่แท้ของบริษัทอาหารเจ้าดัง,https://www.sanook.com/news/8505994/,20 ม.ค. 65,"58,687",การเมือง_1431.txt,การเมือง
ตั๊น จิตภัสร์ โชว์ป๋า! ประกันตัวเสื้อแดงบุกศูนย์ประสานงาน,https://www.sanook.com/news/1392202/,30 ธ.ค. 56,"58,687",การเมือง_1432.txt,การเมือง
